ybp,K_ID,Lat,Lon,Acer,Achillea_t,Aconitum,Agrimonia,Alchemilla,Alnus,Anagallis,Anemone_t,Apiaceae,Armeria,Artemisia,Asteraceae,Asteraceae_liguliflorae,Asteraceae_tubuliflorae,Astragalus,Betula,Betula_nana_t,Boraginaceae,Brassicaceae,Calluna_vulgaris,Campanula,Cannabis_t,Carpinus,Caryophyllaceae,Centaurea_cyanus,Centaurea_sp,Cerastium_t,Cerealia_sum,Chenopodiaceae,Chrysosplenium,Circaea,Cirsium_t,Convolvulaceae,Corylus,Cyperaceae,Daphne,Dianthus,Dipsacaceae,Drosera,Dryas,Empetraceae,Epilobium,Epilobium_angustifolium,Ericaceae,Fabaceae,Fagopyrum_esculentum,Fagus,Fallopia_convolvulus,Filipendula,Frangula,Fraxinus,Galium_t,Gentianaceae,Geranium,Geum,Hedera,Helianthemum,Helianthus_t,Hippophae,Humulus,Hypericum,Impatiens,Jasione,Juniperus,Knautia,Lamiaceae,Liliaceae,Linum_catharcticum,Linum_usitatissimum,Lychnis_t,Lycopus,Lysimachia,Lythrum,Melampyrum,Mentha,Mercurialis,Myrica_t,Odontites,Onagraceae,Ononis,Oxyria_t,Papaveraceae,Parnassia,Picea,Pinus,Plantago_lanceolata,Plantago_majormedia_t,Plantago_maritima_t,Plantago_sp,Poaceae,Polemoniaceae,Polygala,Polygonum_aviculare,Polygonum_persicaria,Populus,Potentilla,Primulaceae,Prunella,Pulmonaria,Quercus,Ranunculaceae,Ranunculus_acris_t,Rhamnus,Rhinanthus,Rosaceae,Rubus_chamaemorus,Rumex,Rumex_acac_t,Rumex_longifolium,Salix,Sambucus,Sanguisorba,Saxifraga,Scheuchzeria_palustris,Scrophularia,Scrophulariaceae,Secale,Sedum,Solanum,SolidagoSaussurea_t,Sorbus,Spergula,Stachys,Succisa,Taxus,Teucrium_t,Thalictrum_t,Tilia,Trientalis,Trifolium_t,Trollius,Ulmus,Urtica,Vaccinum_t,Valeriana,Veronica,Viburnum,Vicia,Viola,Viscum
3457,K47,58.330278,22.060556,0,1,0,0,0,300,0,0,0,0,3,0,0,0,0,415,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,199,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,355,0,0,0,0,54,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,75,0,0,0,0,0,0,0,0
3452.416667,K40,58.529722,22.423056,0,1,0,0,0,227,0,0,2,0,14,0,0,0,0,303,0,0,1,136,0,2,8,0,0,0,0,2,5,0,0,0,0,83,37,0,0,0,0,0,4,0,0,3,0,0,5,0,7,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136,386,5,0,0,0,29,0,0,0,0,11,2,0,0,0,48,1,0,0,0,3,0,0,5,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,16,0,21,0,0,0,0,0,0
3437.1525,K22,59.441667,25,0,0,0,0,0,323,0,0,1,0,3,0,0,0,0,340,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,0,0,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,116,0,1,0,0,47,0,0,0,0,0,0,0,0,0,71,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,18,0,0,0,0,0,0,0,0
3435.171429,K36,59.175833,24.429722,0,0,0,0,0,82,0,0,0,0,2,0,0,0,0,505,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,369,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0
3416,K34,57.738889,26.905,0,0,0,0,0,164,0,0,1,0,4,0,0,1,0,470,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,158,1,1,0,0,35,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,13,1,0,0,0,0,0,0,0
3387.635468,K19,57.859444,27.175,1,0,0,0,0,114,0,0,0,0,6,0,0,0,0,335,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,134,198,2,0,0,0,38,0,0,0,0,0,0,0,0,0,55,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,31,0,0,0,0,0,0,0,0
3368.75,K40,58.529722,22.423056,0,0,0,0,0,154,0,0,1,0,11,0,0,0,0,244,0,0,1,256,0,0,5,0,0,0,0,1,2,0,0,0,0,34,12,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,259,2,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,2,0,0,1,1,0,1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,10,0,0,0,0,0,0
3366.698,K22,59.441667,25,1,0,0,0,0,351,0,0,2,0,10,0,0,0,0,279,0,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,160,0,0,0,0,56,0,0,0,0,2,0,0,0,0,60,2,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0
3342,K34,57.738889,26.905,0,0,0,0,0,132,0,0,1,0,3,0,1,0,0,456,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,163,0,0,0,0,38,0,0,0,1,0,0,0,0,0,21,0,0,0,0,2,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0
3318.040816,K48,58.756667,24.460278,0,0,0,0,0,305,0,0,1,0,1,0,0,0,0,440,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,107,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,14,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,68,0,0,0,0,0,0,0,0
3296.2435,K22,59.441667,25,0,0,0,0,0,343,0,0,1,0,10,0,0,1,0,365,0,0,0,1,0,0,2,0,0,0,0,3,1,0,0,0,0,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,89,0,0,0,0,48,0,0,0,0,1,0,0,0,0,61,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,1,0,0,0,1,0,0,0
3281.133005,K19,57.859444,27.175,1,0,0,0,0,118,0,0,1,0,2,0,0,1,0,377,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,184,0,0,0,0,36,0,0,0,0,2,0,0,0,0,39,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,18,0,0,0,0,0,0,0,0
3273.9,K49,57.808333,27.058333,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0
3273.55,K47,58.330278,22.060556,0,0,0,0,0,298,0,0,0,0,6,0,0,0,0,399,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,296,0,0,0,0,68,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,68,0,0,0,0,0,0,0,0
3271.36,K31,58.273611,22.217222,1,10,0,0,0,268,0,0,1,0,10,0,2,9,0,126,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,184,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,176,1,0,0,0,83,0,0,0,0,2,1,0,0,0,65,0,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,37,0,0,0,50,0,0,0,0,0,0,0,0
3268,K34,57.738889,26.905,0,0,0,0,0,150,0,0,1,0,4,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,212,0,0,0,0,22,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,13,3,0,0,0,0,0,0,0
3263.055556,K40,58.529722,22.423056,0,1,0,0,0,161,0,0,0,0,11,0,1,0,0,368,0,0,0,414,0,1,48,0,0,0,0,9,1,0,0,0,0,45,15,0,1,0,0,0,0,0,0,4,0,0,1,0,8,0,12,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,315,4,0,0,0,22,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,13,0,5,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,34,0,0,0,0,0,0
3253.166667,K6,57.583056,27.238611,0,0,0,0,0,116,1,0,0,0,0,0,0,0,0,378,2,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,270,0,2,0,0,82,0,0,0,0,6,0,0,0,0,13,0,0,0,0,4,0,14,0,0,20,0,0,1,0,0,0,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3227.881773,K19,57.859444,27.175,0,0,0,0,0,162,0,0,1,0,3,0,0,0,0,365,0,0,4,2,0,0,5,0,0,0,0,0,0,0,0,0,1,42,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,250,0,0,0,0,24,0,0,0,0,1,0,0,0,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,35,1,0,0,0,0,0,0,0
3225.789,K22,59.441667,25,1,0,0,0,0,371,0,0,1,0,6,0,0,0,0,301,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,149,2,0,0,0,55,0,0,0,0,1,0,0,0,0,41,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0
3223.057143,K36,59.175833,24.429722,1,0,0,0,0,173,0,0,0,0,1,0,0,0,0,335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,82,0,0,0,0,0,0,0,0
3194,K34,57.738889,26.905,0,0,0,0,0,202,0,0,0,0,2,0,1,0,0,361,0,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151,206,0,1,0,0,28,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0
3155.3345,K22,59.441667,25,0,0,0,0,0,346,0,0,2,0,7,0,0,0,0,422,0,0,0,2,0,0,5,0,0,0,0,3,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,80,0,0,0,0,47,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,8,0,0,1,0,0,0,0,0
3151.25,K47,58.330278,22.060556,0,1,0,0,0,265,0,0,0,0,5,0,0,0,0,378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,297,0,0,0,0,38,0,0,0,0,0,0,0,0,0,26,0,1,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,88,0,0,0,0,0,0,0,0
3148.571429,K48,58.756667,24.460278,0,0,0,0,0,347,0,0,1,0,2,0,0,0,0,292,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,162,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,113,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,0,0,0,0,0,0
3146.08,K31,58.273611,22.217222,1,0,0,0,0,151,0,0,1,0,9,0,0,1,0,151,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,150,79,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,3,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,377,0,0,0,0,41,0,0,0,0,2,0,0,0,0,10,3,0,0,0,19,0,0,1,0,6,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0
3145.666667,K6,57.583056,27.238611,0,0,0,0,0,126,1,0,0,0,5,0,2,2,0,418,1,0,3,2,0,0,0,0,1,0,0,3,0,0,0,0,0,8,27,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,4,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,248,0,0,0,0,63,0,0,0,0,6,0,0,0,0,10,0,0,0,0,1,0,16,0,0,9,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0
3144.7,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1,0,0,0,0,0,0,0
3121.37931,K19,57.859444,27.175,0,0,0,0,0,168,0,0,4,0,3,0,0,0,0,359,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127,211,0,0,0,0,29,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,28,1,0,0,0,0,0,0,0
3120,K34,57.738889,26.905,1,0,0,0,0,188,0,0,0,0,5,0,1,0,0,363,0,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,209,1,0,0,0,38,0,0,0,0,0,0,0,0,0,28,0,0,0,0,5,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,3,0,0,0,0,0,0,0
3091.277778,K40,58.529722,22.423056,0,3,0,0,0,145,0,0,2,0,22,0,1,0,0,342,0,0,1,525,0,8,15,0,1,0,0,18,6,0,0,0,0,23,14,0,0,0,0,0,8,0,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,51,382,1,0,0,0,75,0,0,0,0,0,0,0,0,0,12,2,2,0,0,1,0,0,4,0,4,0,0,0,0,0,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0
3084.88,K22,59.441667,25,0,0,0,0,0,354,0,0,1,0,10,0,0,1,0,352,0,0,0,1,0,0,1,1,0,0,0,4,1,0,0,0,0,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,163,0,0,0,0,53,0,0,0,0,1,0,0,0,0,46,1,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,1,0,0,0,0
3074,K6,57.583056,27.238611,0,0,0,0,0,104,0,0,0,0,11,0,2,2,0,397,3,0,11,1,0,0,4,0,2,0,0,8,1,0,0,0,0,10,32,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,6,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,226,3,2,0,0,79,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,11,0,0,10,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0
3046,K34,57.738889,26.905,0,0,0,0,0,199,0,0,8,0,3,0,1,0,0,381,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,185,1,2,0,0,46,0,0,1,0,0,0,0,0,0,17,0,0,0,0,8,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,17,6,0,0,0,0,0,0,0
3028.95,K47,58.330278,22.060556,0,0,0,0,0,196,0,0,0,0,3,0,0,0,0,308,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,134,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,195,0,0,0,0,20,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,84,0,0,0,0,0,0,0,0
3026.8,K36,59.175833,24.429722,0,0,0,0,0,243,0,0,0,0,3,0,0,0,0,364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,137,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,104,0,0,0,0,0,0,0,0
3020.8,K31,58.273611,22.217222,0,0,0,0,0,134,0,0,4,0,6,0,0,1,0,96,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,138,83,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,1,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,120,382,3,0,0,0,30,0,0,1,0,1,0,0,0,0,38,0,0,0,0,18,0,0,2,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0
3015.9,K50,59.446389,26.010556,0,0,0,0,0,118,0,0,3,0,8,0,2,3,0,464,0,0,1,3,0,1,3,1,0,0,0,15,5,0,0,0,0,17,223,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,83,283,0,0,0,0,57,0,1,0,0,0,0,2,0,0,20,0,11,0,0,1,0,0,4,0,9,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,7,3,0,0,0,0,0,0,0
3015.5,K49,57.808333,27.058333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,186,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0
3014.876847,K19,57.859444,27.175,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,281,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,149,245,0,0,0,0,25,0,0,0,0,0,0,0,0,0,52,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,0,0,0,0,0
2989.22,K22,59.441667,25,0,0,0,0,0,242,0,0,1,0,15,0,0,1,0,455,0,0,0,17,0,0,7,0,0,0,0,8,1,0,0,0,0,26,30,0,0,0,0,0,0,0,0,4,0,0,1,0,24,0,5,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,138,1,0,0,0,100,0,0,0,0,0,0,0,0,0,27,0,1,0,1,3,0,0,9,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,0,1,0,13,0,0,0,0,0,0,0,0
2979.102041,K48,58.756667,24.460278,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,264,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,122,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,58,0,1,0,0,0,0,0,0
2972,K34,57.738889,26.905,1,0,0,0,0,192,0,0,3,0,2,0,1,0,0,371,0,0,1,2,1,0,6,1,0,0,0,2,1,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,230,0,0,0,0,37,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,6,1,0,0,0,0,0,0,0
